predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	0	[('achebe', 0.01138150691986084), ('pelo', 0.01138150691986084), ('completa', 0.011381447315216064), ('publicada', 0.011381447315216064), ('em', 0.011381447315216064)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('mais', 0.01140594482421875), ('por', 0.01140594482421875), ('personag', 0.01140594482421875), ('ganho', 0.011405885219573975), ('de', 0.011405885219573975)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('viver', 0.011155009269714355), ('novas', 0.011155009269714355), ('mais', 0.01115494966506958), ('são', 0.01115494966506958), ('deliberadamente', 0.01115494966506958)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ciência', 0.011443674564361572), ('atribuiulhe', 0.011443614959716797), ('grau', 0.011443614959716797), ('mestre', 0.011443614959716797), ('de', 0.011443555355072021)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('é', 0.011368632316589355), ('com', 0.01136857271194458), ('uma', 0.01136857271194458), ('como', 0.011368513107299805), ('essa', 0.011368513107299805)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ele', 0.011218488216400146), ('solos', 0.011218488216400146), ('mother', 0.011218488216400146), ('set', 0.011218488216400146), ('primeiros', 0.011218428611755371)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('impressos', 0.01132965087890625), ('seções', 0.011329591274261475), ('base', 0.011329591274261475), ('na', 0.011329591274261475), ('até', 0.011329591274261475)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.01118701696395874), ('montenegro', 0.01118701696395874), ('durante', 0.01118689775466919), ('o', 0.01118689775466919), ('os', 0.011186838150024414)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('no', 0.011203408241271973), ('de', 0.011203348636627197), ('religiosa', 0.011203289031982422), ('da', 0.011203289031982422), ('um', 0.011203229427337646)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01145315170288086), ('como', 0.01145315170288086), ('t', 0.011453092098236084), ('hour', 0.011453032493591309), ('conhecido', 0.011452972888946533)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('um', 0.011406958103179932), ('elogiado', 0.011406958103179932), ('crítica', 0.011406898498535156), ('tanto', 0.011406898498535156), ('rendendo', 0.011406898498535156)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('no', 0.011219322681427002), ('de', 0.011219322681427002), ('ator', 0.011219322681427002), ('atriz', 0.011219322681427002), ('cartaxo', 0.011219263076782227)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('importantes', 0.011218726634979248), ('além', 0.011218667030334473), ('o', 0.011218607425689697), ('grand', 0.011218607425689697), ('de', 0.011218607425689697)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('coadjuvante', 0.01117163896560669), ('award', 0.011171579360961914), ('de', 0.011171579360961914), ('berlim', 0.011171519756317139), ('o', 0.011171519756317139)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011407196521759033), ('de', 0.011407196521759033), ('old', 0.011407196521759033), ('deixou', 0.011407196521759033), ('no', 0.011407136917114258)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('maioria', 0.011107981204986572), ('impedir', 0.011107921600341797), ('supostamente', 0.011107861995697021), ('tinham', 0.011107861995697021), ('sido', 0.011107861995697021)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('por', 0.01125037670135498), ('as', 0.01125025749206543), ('no', 0.01125025749206543), ('foram', 0.01125025749206543), ('terem', 0.01125025749206543)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('lz', 0.011409878730773926), ('decorreu', 0.011409342288970947), ('sua', 0.011409223079681396), ('do', 0.011409223079681396), ('a', 0.011409163475036621)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('arte', 0.011044740676879883), ('em', 0.011044740676879883), ('televisão', 0.011044681072235107), ('associação', 0.011044681072235107), ('guerra', 0.011044681072235107)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('idade', 0.011171579360961914), ('suas', 0.011171460151672363), ('um', 0.011171460151672363), ('rompante', 0.011171460151672363), ('perturbados', 0.011171400547027588)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('contentar', 0.011029183864593506), ('de', 0.01102912425994873), ('separado', 0.01102912425994873), ('suas', 0.011029064655303955), ('se', 0.011029064655303955)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('as', 0.01140815019607544), ('costumam', 0.01140815019607544), ('ser', 0.01140815019607544), ('distribuídas', 0.01140815019607544), ('taças', 0.011408030986785889)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('a', 0.011298120021820068), ('é', 0.011298060417175293), ('que', 0.011298060417175293), ('entretanto', 0.011297941207885742), ('e', 0.011297941207885742)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('militar', 0.011185109615325928), ('aderiu', 0.011185050010681152), ('tinha', 0.011185050010681152), ('servido', 0.011185050010681152), ('no', 0.011185050010681152)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('também', 0.011142969131469727), ('interpretou', 0.011142551898956299), ('regressou', 0.011142492294311523), ('às', 0.011142492294311523), ('horário', 0.011142492294311523)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('calculista', 0.011028945446014404), ('bia', 0.011028945446014404), ('montenegro', 0.011028945446014404), ('foi', 0.011028945446014404), ('sofisti', 0.011028945446014404)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('para', 0.01128453016281128), ('desenvolvimento', 0.01128453016281128), ('trama', 0.01128453016281128), ('criar', 0.011284470558166504), ('apologética', 0.011284470558166504)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('origem', 0.0112992525100708), ('abreviado', 0.011299192905426025), ('antiga', 0.011299192905426025), ('de', 0.01129913330078125), ('lx', 0.01129913330078125)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.01122814416885376), ('é', 0.01122814416885376), ('com', 0.01122814416885376), ('a', 0.01122814416885376), ('o', 0.011228084564208984)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('em', 0.011327207088470459), ('interrompida', 0.011327207088470459), ('para', 0.011327207088470459), ('pelé', 0.011327207088470459), ('foi', 0.011327147483825684)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('o', 0.011057138442993164), ('três', 0.011057078838348389), ('havia', 0.011056959629058838), ('oito', 0.011056959629058838), ('terremoto', 0.011056959629058838)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('fidelidade', 0.011341571807861328), ('a', 0.011341571807861328), ('relatos', 0.011341571807861328), ('tubarõesdepontasprateadas', 0.011341512203216553), ('nômades', 0.011341512203216553)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('anfitrião', 0.011284708976745605), ('de', 0.01128464937210083), ('brasil', 0.01128464937210083), ('foi', 0.011284589767456055), ('o', 0.011284589767456055)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('outros', 0.011057615280151367), ('por', 0.011057615280151367), ('e', 0.011057615280151367), ('bebedouros', 0.011057615280151367), ('de', 0.011057555675506592)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('do', 0.011199474334716797), ('novamente', 0.011199474334716797), ('para', 0.011199474334716797), ('e', 0.011199474334716797), ('suplantaram', 0.011199474334716797)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.0114670991897583), ('enviados', 0.01146697998046875), ('para', 0.011466920375823975), ('norteamericanos', 0.0114668607711792), ('foram', 0.011466801166534424)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('sugerindo', 0.011242389678955078), ('loucura', 0.011242330074310303), ('evidências', 0.011242270469665527), ('internamento', 0.011242270469665527), ('no', 0.011242270469665527)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('janeiro', 0.011417984962463379), ('foi', 0.011415302753448486), ('de', 0.011415302753448486), ('rio', 0.011415302753448486), ('em', 0.011415243148803711)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('formaram', 0.011366426944732666), ('de', 0.01136636734008789), ('iconográficas', 0.011366307735443115), ('imagens', 0.011366307735443115), ('impressas', 0.011366307735443115)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('tererê', 0.011285781860351562), ('por', 0.011285781860351562), ('termo', 0.011285781860351562), ('para', 0.011285781860351562), ('não', 0.011285781860351562)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('envolveria', 0.011029243469238281), ('melhor', 0.011029243469238281), ('atriz', 0.011029243469238281), ('associação', 0.011029243469238281), ('críticos', 0.011029243469238281)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('um', 0.011366784572601318), ('padrão', 0.011366784572601318), ('que', 0.011366724967956543), ('produtos', 0.011366724967956543), ('usados', 0.011366724967956543)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('universidade', 0.011137247085571289), ('faro', 0.011137247085571289), ('com', 0.011137247085571289), ('portimão', 0.011137247085571289), ('todos', 0.011137247085571289)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('modernos', 0.011380136013031006), ('verticais', 0.01138007640838623), ('um', 0.01138007640838623), ('integrado', 0.01138007640838623), ('na', 0.01138007640838623)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('noite', 0.011393249034881592), ('foram', 0.011393189430236816), ('cruelmente', 0.011393129825592041), ('massacrados', 0.011393129825592041), ('pelos', 0.011393129825592041)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ponta', 0.011379480361938477), ('que', 0.011379361152648926), ('localização', 0.011379361152648926), ('teria', 0.01137930154800415), ('a', 0.01137930154800415)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('para', 0.011218488216400146), ('uma', 0.011218428611755371), ('de', 0.011218428611755371), ('em', 0.011218369007110596), ('segundo', 0.011218369007110596)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.01140737533569336), ('índia', 0.011407256126403809), ('e', 0.011407256126403809), ('pessoas', 0.011407196521759033), ('comem', 0.011407196521759033)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('portugal', 0.011137545108795166), ('que', 0.011137425899505615), ('o', 0.011137425899505615), ('e', 0.011137425899505615), ('paris', 0.011137425899505615)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('sócrates', 0.011231541633605957), ('conselho', 0.011231541633605957), ('do', 0.011231541633605957), ('desde', 0.011231541633605957), ('o', 0.011231541633605957)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('e', 0.01121830940246582), ('foram', 0.011218249797821045), ('poder', 0.01121819019317627), ('ordens', 0.01121819019317627), ('reposicionados', 0.01121819019317627)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('não', 0.011392533779144287), ('está', 0.011392474174499512), ('do', 0.011392414569854736), ('na', 0.011392414569854736), ('peso', 0.011392414569854736)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('vídeo', 0.011379420757293701), ('negócios', 0.011379361152648926), ('uma', 0.01137930154800415), ('ferramentas', 0.01137930154800415), ('grande', 0.011379241943359375)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('comunicação', 0.011353015899658203), ('de', 0.011352956295013428), ('com', 0.011352896690368652), ('uma', 0.011352896690368652), ('porta', 0.011352896690368652)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('eua', 0.011489927768707275), ('não', 0.011489927768707275), ('única', 0.011489927768707275), ('definição', 0.0114898681640625), ('existe', 0.011489808559417725)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('conceito', 0.011029481887817383), ('o', 0.011029362678527832), ('tenha', 0.011029362678527832), ('show', 0.011029362678527832), ('mulher', 0.011029362678527832)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('daria', 0.011363387107849121), ('da', 0.011363387107849121), ('lance', 0.011363327503204346), ('de', 0.011363327503204346), ('qualquer', 0.011363327503204346)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('decidiuse', 0.011300086975097656), ('namuchi', 0.01130002737045288), ('takumi', 0.01130002737045288), ('desta', 0.011299967765808105), ('original', 0.011299967765808105)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('o', 0.011223196983337402), ('lisboa', 0.011222898960113525), ('se', 0.011222898960113525), ('de', 0.011222898960113525), ('em', 0.011222898960113525)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('renunciou', 0.011453211307525635), ('por', 0.011453211307525635), ('jorge', 0.011453211307525635), ('ano', 0.01145315170288086), ('substituído', 0.01145315170288086)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('é', 0.011286735534667969), ('de', 0.011286735534667969), ('do', 0.011286556720733643), ('um', 0.011286556720733643), ('e', 0.011286556720733643)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('esperar', 0.011414706707000732), ('que', 0.011414706707000732), ('acordado', 0.011414706707000732), ('para', 0.011414587497711182), ('rápida', 0.011414587497711182)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('é', 0.011439025402069092), ('a', 0.011438965797424316), ('que', 0.011438965797424316), ('no', 0.011438965797424316), ('mais', 0.011438846588134766)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('unidos', 0.011197090148925781), ('e', 0.011197030544281006), ('contratam', 0.011197030544281006), ('aéreas', 0.01119697093963623), ('com', 0.01119697093963623)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('internacionais', 0.011478066444396973), ('o', 0.011477947235107422), ('de', 0.011477887630462646), ('idiomas', 0.011477828025817871), ('lançamento', 0.011477828025817871)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('açúcar', 0.01146465539932251), ('a', 0.011464595794677734), ('cana', 0.011464595794677734), ('de', 0.011464595794677734), ('ficando', 0.011464595794677734)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('o', 0.01132512092590332), ('sistema', 0.011325061321258545), ('reitor', 0.01132500171661377), ('preside', 0.01132500171661377), ('sobre', 0.01132500171661377)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('desempenham', 0.011452674865722656), ('turismo', 0.011452674865722656), ('grande', 0.01145261526107788), ('no', 0.01145261526107788), ('setor', 0.01145261526107788)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('com', 0.011171400547027588), ('é', 0.011171340942382812), ('de', 0.011171340942382812), ('legumes', 0.011171340942382812), ('barrar', 0.011171340942382812)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('aproximadamente', 0.011248528957366943), ('no', 0.011248350143432617), ('estrela', 0.011248350143432617), ('quente', 0.011248350143432617), ('como', 0.011248350143432617)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('suevos', 0.011250972747802734), ('que', 0.011250972747802734), ('fundaram', 0.011250972747802734), ('controlaram', 0.011250972747802734), ('galícia', 0.011250913143157959)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ocupam', 0.011263430118560791), ('em', 0.011263370513916016), ('às', 0.011263370513916016), ('crts', 0.011263370513916016), ('consomem', 0.011263370513916016)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('spaulo', 0.011251091957092285), ('informações', 0.011251091957092285), ('página', 0.011250972747802734), ('crimes', 0.011250972747802734), ('cometidos', 0.011250972747802734)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('nos', 0.011029243469238281), ('antigas', 0.01102912425994873), ('foi', 0.011029064655303955), ('de', 0.011029064655303955), ('ocorreu', 0.011029064655303955)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('aboliu', 0.011506497859954834), ('escravatura', 0.011506438255310059), ('no', 0.011506438255310059), ('brasil', 0.011506438255310059), ('a', 0.011506319046020508)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('segue', 0.01140981912612915), ('a', 0.011409759521484375), ('us', 0.011409759521484375), ('que', 0.011409759521484375), ('o', 0.011409759521484375)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('aromatizados', 0.011263072490692139), ('ou', 0.011263072490692139), ('como', 0.011263072490692139), ('se', 0.011263012886047363), ('que', 0.011263012886047363)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('o', 0.011312127113342285), ('recebeu', 0.01131206750869751), ('uma', 0.01131206750869751), ('amor', 0.011311948299407959), ('outro', 0.011311948299407959)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('também', 0.011164665222167969), ('de', 0.011164665222167969), ('figurativamente', 0.011164605617523193), ('com', 0.011164605617523193), ('floresta', 0.011164605617523193)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ciências', 0.011312246322631836), ('tem', 0.01131218671798706), ('um', 0.01131218671798706), ('dessa', 0.01131218671798706), ('como', 0.01131218671798706)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('telemóveis', 0.01133662462234497), ('pt', 0.011336565017700195), ('telefónica', 0.011336565017700195), ('detinha', 0.01133650541305542), ('da', 0.01133650541305542)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('com', 0.011385917663574219), ('o', 0.011385858058929443), ('cemitério', 0.011385858058929443), ('latina', 0.011385858058929443), ('tem', 0.011385858058929443)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('se', 0.01138538122177124), ('o', 0.01138538122177124), ('nesse', 0.01138538122177124), ('ano', 0.01138538122177124), ('do', 0.011385321617126465)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('uma', 0.011275649070739746), ('candidatarem', 0.011275649070739746), ('geralmente', 0.01127558946609497), ('comissárioschefes', 0.011275529861450195), ('comissários', 0.011275529861450195)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('supervisão', 0.011226534843444824), ('se', 0.011226415634155273), ('comissárioschefes', 0.011226415634155273), ('um', 0.011226415634155273), ('função', 0.011226415634155273)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('é', 0.011397302150726318), ('assim', 0.011397182941436768), ('o', 0.011397123336791992), ('e', 0.011397123336791992), ('ensinado', 0.011397123336791992)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('na', 0.011140048503875732), ('the', 0.011140048503875732), ('freshman', 0.011140048503875732), ('festa', 0.011140048503875732), ('coimbra', 0.011139988899230957)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('inteira', 0.011250913143157959), ('uma', 0.011250853538513184), ('porco', 0.011250853538513184), ('adicional', 0.011250853538513184), ('como', 0.011250853538513184)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('velocidade', 0.011415719985961914), ('perigoso', 0.011415719985961914), ('com', 0.011415660381317139), ('tráfego', 0.011415541172027588), ('em', 0.011415541172027588)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('das', 0.011361181735992432), ('legal', 0.011361122131347656), ('escolhas', 0.011361122131347656), ('além', 0.011361122131347656), ('rotulagem', 0.01136106252670288)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('ouro', 0.011292338371276855), ('gerais', 0.011292338371276855), ('trouxe', 0.011292338371276855), ('anos', 0.01129227876663208), ('de', 0.011292219161987305)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('oeste', 0.011264681816101074), ('das', 0.011264622211456299), ('forças', 0.011264622211456299), ('cartaginesas', 0.011264622211456299), ('cipião', 0.011264622211456299)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('de', 0.011292219161987305), ('em', 0.01129215955734253), ('eeoc', 0.01129215955734253), ('determinou', 0.01129215955734253), ('não', 0.01129215955734253)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('da', 0.011112391948699951), ('chamado', 0.011112391948699951), ('de', 0.011112332344055176), ('apontar', 0.011112332344055176), ('guerra', 0.011112332344055176)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('em', 0.01136159896850586), ('de', 0.011361539363861084), ('assim', 0.011361479759216309), ('uma', 0.011361479759216309), ('peça', 0.011361479759216309)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('para', 0.011347830295562744), ('à', 0.011347770690917969), ('nativoamericanos', 0.011347770690917969), ('levou', 0.011347711086273193), ('de', 0.011347711086273193)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('azeite', 0.011457562446594238), ('é', 0.011457502841949463), ('sírio', 0.011457443237304688), ('com', 0.011457443237304688), ('e', 0.011457443237304688)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('pelo', 0.01102912425994873), ('narrativa', 0.011029064655303955), ('uma', 0.01102900505065918), ('movida', 0.01102900505065918), ('álcool', 0.01102900505065918)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('hectares', 0.011415719985961914), ('contém', 0.011415660381317139), ('criado', 0.011415660381317139), ('em', 0.011415660381317139), ('parque', 0.011415600776672363)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('torna', 0.011443138122558594), ('transmitido', 0.011443078517913818), ('floresta', 0.011443018913269043), ('mais', 0.011443018913269043), ('pela', 0.011442959308624268)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('foi', 0.011470675468444824), ('partido', 0.011470675468444824), ('secretáriogeral', 0.011470615863800049), ('entre', 0.011470615863800049), ('do', 0.011470556259155273)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('de', 0.011401951313018799), ('destilada', 0.011401891708374023), ('para', 0.011401832103729248), ('nacional', 0.011401832103729248), ('mais', 0.011401772499084473)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('era', 0.011155545711517334), ('de', 0.011155486106872559), ('anis', 0.011155486106872559), ('não', 0.011155486106872559), ('música', 0.011155486106872559)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	1	[('ishe', 0.01121819019317627), ('de', 0.011218130588531494), ('cantada', 0.011218130588531494), ('por', 0.011218130588531494), ('a', 0.011218130588531494)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
1	0	[('próximas', 0.011331021785736084), ('roosevelt', 0.011331021785736084), ('os', 0.011330902576446533), ('foram', 0.011330902576446533), ('usar', 0.011330902576446533)]	['ão de estacionamento', 'o informação e documentação', '₂ sio', '₂ sio', 'a um valor suficientemente elevado']
